"code","days","months","gender","fullTheta","SE","weeks"
"Z18001",557,18,"dziewczynka",-1.39888637219697,0.0906743306248173,80
"Z18002",559,18,"chłopiec",-3.75864543554246,0.441570383878044,80
"Z18003",566,18,"chłopiec",-1.61680727607789,0.11879127186167,81
"Z18004",577,18,"dziewczynka",-0.998310924341086,0.0308238379985094,83
"Z18005",574,18,"chłopiec",-0.404948117077974,0.0310666954376109,82
"Z18006",574,18,"chłopiec",-1.01089985234704,0.0471710156036565,82
"Z18008",564,18,"chłopiec",-1.66615977832902,0.125147802693244,81
"Z18009",571,18,"chłopiec",-1.91765525155512,0.155123102143427,82
"Z18010",558,18,"chłopiec",-0.996097492929522,0.0341383288611362,80
"Z18011",574,18,"dziewczynka",-1.27310516344069,0.0987558039568308,82
"Z18012",573,18,"dziewczynka",0.618283597112029,0.0576405195938481,82
"Z18013",576,18,"dziewczynka",0.071618294054466,0.0958878447334244,83
"Z18015",578,18,"chłopiec",-0.400061664694223,0.00351143282939581,83
"Z18016",563,18,"chłopiec",-2.19855532863077,0.191558104232547,81
"Z18017",560,18,"dziewczynka",-1.64315955300732,0.121892164643579,80
"Z18018",556,18,"dziewczynka",-0.20000520866098,0.00102064156484849,80
"Z18019",567,18,"dziewczynka",-0.803042635099134,0.0246761051334852,81
"Z18020",576,18,"dziewczynka",-0.399998889526568,0.000522626444269193,83
"Z18021",573,18,"chłopiec",-1.77070799319609,0.138132985058605,82
"Z18022",571,18,"chłopiec",-2.93047901048498,0.301386225159679,82
"Z18023",566,18,"dziewczynka",-0.997413562294719,0.0319710763873295,81
"Z18024",567,18,"dziewczynka",-0.38025026051359,0.0596648614353542,81
"Z18025",573,18,"chłopiec",-2.62429131323895,0.253125248800104,82
"Z18026",569,18,"dziewczynka",-0.90146599366382,0.100016804813707,82
"Z18027",562,18,"dziewczynka",2.23544459303406,0.156911680230449,81
"Z18028",565,18,"chłopiec",4.93587645934007e-10,1.14728196875745e-05,81
"Z18029",561,18,"dziewczynka",-0.221092502357161,0.0614296900183472,81
"Z18030",556,18,"chłopiec",-0.400085880461719,0.00414360376197047,80
"Z18031",569,18,"dziewczynka",-0.588171120719347,0.0471790242380211,82
"Z18032",563,18,"dziewczynka",-1.42173473024592,0.0936710739394669,81
"Z18033",569,18,"dziewczynka",-1.34947019562943,0.0990063846575681,82
"Z18034",579,18,"dziewczynka",-1.2554296029377,0.0921982057992325,83
"Z18035",607,19,"dziewczynka",-0.604583801301553,0.0299293867545951,87
"Z18036",571,18,"dziewczynka",-1.25589847220178,0.0924116217781372,82
"Z18037",581,19,"chłopiec",-0.199990925797352,0.00134713049227081,83
"Z18038",571,18,"chłopiec",-0.999999381795894,0.029874344396449,82
"Z18039",558,18,"dziewczynka",-1.18543645424671,0.0655758991340041,80
"Z18040",574,18,"chłopiec",-1.3434906389577,0.100229711080756,82
"Z18041",550,18,"dziewczynka",-0.727324929728451,0.0961952096503134,79
"Z18042",553,18,"dziewczynka",-1.67279505011148,0.126111807580152,79
"Z18043",567,18,"chłopiec",-0.996500127008059,0.0334320034875348,81
"Z18044",565,18,"chłopiec",-1.53129211748709,0.115311730421304,81
"Z18045",559,18,"chłopiec",-0.893460094359001,0.0998077617804406,80
"Z18046",563,18,"dziewczynka",-0.792681866489769,0.0376023030086626,81
"Z18048",554,18,"chłopiec",-0.598495590913446,0.0172823192352238,80
"Z18049",573,18,"dziewczynka",1.00003944926,0.00282800024359628,82
"Z18050",575,18,"chłopiec",-0.000615183361804227,0.0110751172360492,83
"Z18051",562,18,"chłopiec",-1.60401667490337,0.117708697389414,81
"Z18052",579,18,"dziewczynka",-0.399060639775633,0.0136744182285896,83
"Z18053",570,18,"chłopiec",-1.08484908778658,0.0991820934167381,82
"Z18054",559,18,"dziewczynka",-0.399999104438284,0.000489387051126594,80
"Z18055",568,18,"dziewczynka",0.20000188497252,0.000613995888615542,82
"Z18056",560,18,"chłopiec",-2.63627857577908,0.254958570382745,80
"Z18057",572,18,"chłopiec",-0.989319347877904,0.0467842568464749,82
"Z18058",550,18,"dziewczynka",-1.95143938382914,0.159380195249333,79
"Z18059",572,18,"dziewczynka",-1.41345714861391,0.0920005596599488,82
"Z18060",550,18,"chłopiec",-1.42224989727718,0.093791897321795,79
"Z18061",550,18,"dziewczynka",-2.79765239190941,0.280102511106432,79
"Z18062",552,18,"dziewczynka",0.184871403897691,0.0528852039840536,79
"Z18063",562,18,"dziewczynka",-1.32545857940053,0.102956985106045,81
"Z18064",576,18,"chłopiec",1.58704336172493,0.0584165908567568,83
"Z18065",556,18,"dziewczynka",2.26294667613965,0.161710289990725,80
"Z18066",552,18,"chłopiec",-0.82176819710158,0.062297959799519,79
"Z18067",561,18,"chłopiec",-1.05784211953996,0.0909012706131357,81
"Z18068",552,18,"chłopiec",-0.600583358025694,0.0107929305494848,79
"Z18069",578,18,"chłopiec",-2.08644941814844,0.176604206792703,83
"Z18070",559,18,"chłopiec",-0.247597015929476,0.0851699903752973,80
"Z18071",575,18,"dziewczynka",-0.400119728260904,0.00489201845250972,83
"Z18072",562,18,"dziewczynka",-0.399807095469254,0.00620838312086263,81
"Z18073",575,18,"dziewczynka",-0.199999980065826,7.03662111436919e-05,83
"Z18074",559,18,"chłopiec",-0.2112977528517,0.046172625557194,80
"Z18075",576,18,"dziewczynka",-1.49905471107838,0.112501523159286,83
"Z18076",562,18,"dziewczynka",-0.402165208518659,0.020696705158471,81
"Z18077",551,18,"chłopiec",-1.19913247683221,0.059554190061633,79
"Z18078",579,18,"chłopiec",0.000210309307040278,0.0064821008479904,83
"Z18079",554,18,"chłopiec",-0.792875391605567,0.0371232507111501,80
"Z18080",557,18,"chłopiec",-1.14421088660678,0.0915669754467082,80
"Z18081",553,18,"dziewczynka",0.199999999061103,1.37191951910406e-05,79
"Z18082",576,18,"dziewczynka",-1.64835317261234,0.122601880114937,83
"Z18083",579,18,"chłopiec",-1.25716843284202,0.0929784412180727,83
"Z18084",574,18,"chłopiec",-0.400003376245618,0.000832888516503597,82
"Z18085",578,18,"chłopiec",-1.45254571233914,0.102357335922572,83
"Z18087",550,18,"dziewczynka",-1.65980371437085,0.124226754977501,79
"Z18088",575,18,"dziewczynka",-1.57075067804555,0.116268341880409,83
"Z18089",568,18,"dziewczynka",-0.399954810784292,0.00300619341948018,82
"Z18090",574,18,"dziewczynka",-0.0444070356088105,0.0831229349229197,82
"Z18091",563,18,"chłopiec",-0.598719276167828,0.0159554107985807,81
"Z18092",568,18,"dziewczynka",-1.10741697112099,0.100324513252781,82
"Z18093",570,18,"dziewczynka",-0.990654091150509,0.0444141349154429,82
"Z18094",572,18,"dziewczynka",-0.59988372869164,0.00490050652116106,82
"Z18095",558,18,"chłopiec",-0.200000126024927,0.000159296647847116,80
"Z18096",567,18,"chłopiec",-0.593675847446675,0.0349978455323647,81
"Z18097",567,18,"chłopiec",-1.0070543768129,0.0401335450526392,81
"Z18098",567,18,"dziewczynka",-0.344745076398703,0.0894308567479553,81
"Z18099",563,18,"dziewczynka",-0.993619372065727,0.038832688117362,81
"Z18100",556,18,"dziewczynka",-1.0005620222623,0.0299844180620422,80
"Z18101",560,18,"chłopiec",-0.200000006003722,5.63229698600349e-05,80
"Z18102",568,18,"dziewczynka",-0.598950020574308,0.0144561323715986,82
"Z18103",564,18,"dziewczynka",-0.799305847260251,0.0132896692452153,81
"Z18104",569,18,"dziewczynka",-0.200000191264177,0.000195870684429989,82
"Z18105",568,18,"dziewczynka",-0.562135290641296,0.0783530934123093,82
"Z18106",565,18,"chłopiec",-0.994787214643196,0.0365813594429336,81
"Z18107",573,18,"chłopiec",-2.53090416179569,0.239017727264174,82
"Z19001",578,19,"chłopiec",-0.199999997939263,5.44521134922278e-05,83
"Z19002",579,19,"dziewczynka",-2.57681046444118,0.245913237827328,83
"Z19003",584,19,"dziewczynka",-0.39843022479645,0.0176491044008047,84
"Z19004",599,19,"dziewczynka",-0.200000202977705,0.000201746250952358,86
"Z19005",580,19,"dziewczynka",-3.2524364954842,0.354707884714803,83
"Z19006",580,19,"dziewczynka",-0.782997462007316,0.0557935688472024,83
"Z19007",598,19,"chłopiec",-0.400097736803015,0.00442023235827637,86
"Z19008",582,19,"dziewczynka",-1.89649074656932,0.152469268782455,84
"Z19009",599,19,"chłopiec",-0.400000007061347,0.000398749414689336,86
"Z19010",581,19,"chłopiec",-1.92222181774731,0.155697825188669,83
"Z19011",579,19,"dziewczynka",-2.27735348494634,0.202402674144021,83
"Z19012",584,19,"chłopiec",-2.12764860049188,0.182028422572105,84
"Z19013",607,19,"chłopiec",-0.568240652242922,0.0730973010652363,87
"Z19014",586,19,"chłopiec",-1.00315428293711,0.0328542841244885,84
"Z19015",607,20,"chłopiec",-0.791119474323947,0.041235587405834,87
"Z19016",579,19,"chłopiec",-0.797861739157452,0.0208999381316055,83
"Z19017",588,19,"chłopiec",-0.399534926866613,0.00963319619424172,84
"Z19018",587,19,"chłopiec",-2.40470320007707,0.220472138812925,84
"Z19019",579,19,"dziewczynka",-0.399958135286923,0.00289356161005444,83
"Z19021",580,19,"chłopiec",-1.89810442690599,0.152670770210221,83
"Z19022",607,19,"dziewczynka",-0.000199785392418748,0.00631800318778174,87
"Z19023",591,19,"dziewczynka",0.201731631697207,0.0185291065922405,85
"Z19024",602,19,"chłopiec",-1.27786876439708,0.100028305699623,86
"Z19025",600,19,"dziewczynka",-0.991340152144932,0.0431575434393465,86
"Z19026",607,19,"chłopiec",0.999972142705266,0.00239257573926012,87
"Z19027",601,19,"chłopiec",-2.00628141001999,0.166304532620881,86
"Z19028",585,19,"chłopiec",-1.85970764330227,0.147952977162243,84
"Z19029",600,19,"chłopiec",-0.80001588169999,0.0104967854148365,86
"Z19030",590,19,"dziewczynka",-0.402259197412163,0.0211361192485842,85
"Z19031",604,19,"dziewczynka",-0.587602902804874,0.0482259051068768,87
"Z19032",607,20,"dziewczynka",-1.0120166795659,0.04906292540767,87
"Z19033",585,19,"chłopiec",-0.630623159985384,0.0720198614016041,84
"Z19034",595,19,"chłopiec",-0.600717456610263,0.0119625800459006,85
"Z19035",588,19,"chłopiec",-0.802542421619539,0.0226621900668307,84
"Z19036",605,19,"dziewczynka",0.690151948549036,0.099513897937029,87
"Z19037",595,19,"chłopiec",-0.799750937585606,0.0109903993546007,85
"Z19038",595,19,"dziewczynka",0.210469682122699,0.0445457313419531,85
"Z19039",608,19,"dziewczynka",-1.87017288586637,0.149218715051713,87
"Z19040",604,19,"chłopiec",-1.52524298926717,0.114997025767402,87
"Z19041",603,19,"dziewczynka",-1.24135333129247,0.0847176060561749,87
"Z19042",604,19,"chłopiec",0.599998242274029,0.000592910034537413,87
"Z19043",606,19,"dziewczynka",-1.7721115421192,0.138279384422334,87
"Z19044",600,19,"chłopiec",-0.702276739302312,0.0999744881087856,86
"Z19045",595,19,"chłopiec",0.600000882471373,0.000420111764294104,85
"Z19046",608,19,"dziewczynka",-1.02286203655689,0.0642125257281641,87
"Z19047",591,19,"dziewczynka",-1.10797074319666,0.100291049501056,85
"Z19048",595,19,"dziewczynka",-0.199984466925555,0.00176249113463898,85
"Z19049",581,19,"dziewczynka",-0.473863001115295,0.0965238695283207,83
"Z19050",607,20,"chłopiec",-1.57603911835854,0.116392547204331,87
"Z19051",602,19,"chłopiec",-1.29005580807217,0.102406033299795,86
"Z19052",608,19,"chłopiec",-0.399944335635069,0.00333630171464645,87
"Z19053",594,19,"dziewczynka",-1.01297221402721,0.0506255935903205,85
"Z19054",599,19,"dziewczynka",0.200000401824691,0.000283486821198813,86
"Z19055",586,19,"dziewczynka",-1.27183735039524,0.0983831934940865,84
"Z19057",606,19,"chłopiec",-1.30267584463715,0.103624900416729,87
"Z19058",595,19,"dziewczynka",-1.22179781300365,0.0710603050487222,85
"Z19059",606,19,"dziewczynka",-1.20448603180177,0.0602384216758194,87
"Z19060",599,19,"dziewczynka",-0.000121316343730033,0.00492428178427134,86
"Z19061",602,19,"chłopiec",-1.69474883334998,0.129224333246748,86
"Z19062",596,19,"chłopiec",-0.964570642714398,0.0766174878582572,86
"Z19063",600,19,"chłopiec",-0.613787400715409,0.050669460860599,86
"Z19064",604,19,"dziewczynka",-1.00381236128813,0.0339797229482327,87
"Z19065",597,19,"chłopiec",-2.91837524309075,0.299426922075492,86
"Z19066",594,19,"chłopiec",-1.24605760302772,0.0874522116362754,85
"Z19067",597,19,"chłopiec",-0.399819379155227,0.00600765298013205,86
"Z19068",606,19,"chłopiec",-1.82306584065722,0.143706523268313,87
"Z19069",597,19,"dziewczynka",-3.2673084834465,0.357218350770089,86
"Z19070",606,19,"chłopiec",-1.00872877703396,0.0432902740381024,87
"Z19071",592,19,"dziewczynka",-1.11223638870903,0.0999351761157321,85
"Z19072",593,19,"chłopiec",-2.20855600094821,0.192920059015271,85
"Z19073",618,20,"chłopiec",0.200013134621513,0.00162072569683633,89
"Z19074",606,19,"chłopiec",-1.13880979477742,0.0937148453281956,87
"Z19075",597,19,"chłopiec",-1.42387272745852,0.0941833012771801,86
"Z19076",590,19,"chłopiec",-0.949712207787888,0.0869014212766708,85
"Z19077",608,19,"dziewczynka",-1.50623663119418,0.113395901084832,87
"Z19078",603,19,"dziewczynka",-2.55009310173562,0.241890660179806,87
"Z19079",602,19,"dziewczynka",-1.08653458775767,0.0994392112769046,86
"Z19080",601,19,"dziewczynka",-1.62058807987758,0.119170277163503,86
"Z19081",600,19,"dziewczynka",-1.58143404701923,0.116550274210588,86
"Z19082",590,19,"dziewczynka",0.600000043417734,9.32292868266898e-05,85
"Z19083",605,19,"dziewczynka",-0.00363669698246008,0.0267229083662274,87
"Z19084",596,19,"dziewczynka",0.200891236489848,0.0133211484298034,86
"Z19085",593,19,"chłopiec",-1.30313389933776,0.103646666795945,85
"Z19086",600,19,"dziewczynka",0.399999695799724,0.000246657589637986,86
"Z19087",599,19,"dziewczynka",-0.609259621089152,0.0420260987741365,86
"Z19088",597,19,"chłopiec",-0.20318750162445,0.0250467594369213,86
"Z19089",608,19,"chłopiec",-4.04755718892627e-05,0.00284490353200258,87
"Z19090",599,19,"chłopiec",-1.42582871276092,0.094675136517608,86
"Z19091",603,19,"chłopiec",-0.800221362044884,0.0108918041239366,87
"Z19092",598,19,"dziewczynka",-1.00018705044694,0.0298866333687664,86
"Z19093",593,19,"chłopiec",-1.60711280608596,0.117941615943135,85
"Z19094",607,19,"dziewczynka",-0.791960137906358,0.0393296650673682,87
"Z19095",596,19,"chłopiec",-2.08712815830648,0.176692830503441,86
"Z19096",595,19,"dziewczynka",-0.17837032823065,0.0621135384036431,85
"Z19097",602,19,"chłopiec",-0.781282218274282,0.0582626732611258,86
"Z19098",590,19,"chłopiec",-0.396575623439287,0.0259451146681209,85
"Z19099",594,19,"dziewczynka",-2.12541566195716,0.181732168513888,85
"Z19100",589,19,"chłopiec",-1.64021635914308,0.121500698034755,85
"Z19101",583,19,"chłopiec",-1.0391286080338,0.0796115995982137,84
"Z19102",594,19,"dziewczynka",-0.808811024481645,0.0410822490901292,85
"Z19103",608,19,"chłopiec",-3.12551345169351,0.333436038350777,87
"Z19104",590,19,"dziewczynka",-2.05764428981646,0.172866397994123,85
"Z19105",597,19,"chłopiec",-2.13523708211795,0.183037079646014,86
"Z19106",589,19,"chłopiec",-0.995226655761456,0.0357452153118056,85
"Z19107",584,19,"dziewczynka",-0.40000577816494,0.00108003945749176,84
"Z19108",583,19,"dziewczynka",-0.798008802338101,0.0202237914122041,84
"Z19109",586,19,"chłopiec",-0.880844485893761,0.0981634117893558,84
"Z19110",589,19,"chłopiec",-2.08764922821368,0.176760884221931,85
"Z19111",605,19,"dziewczynka",-3.08903288081931,0.327377827097074,87
"Z19112",582,19,"chłopiec",-1.00775459015374,0.0414680117328567,84
"Z19113",606,19,"dziewczynka",-0.591582095039016,0.0401588079524775,87
"Z19114",608,19,"dziewczynka",-1.26618197506024,0.096542137423466,87
"Z19116",606,19,"dziewczynka",-3.55384309994464,0.406161229769398,87
"Z19117",589,19,"dziewczynka",-0.797834579573199,0.0210226538808141,85
"Z19118",587,19,"chłopiec",-0.600081651180978,0.00417237700750577,84
"Z19119",592,19,"chłopiec",-2.20175555833473,0.19199347022324,85
"Z19120",584,19,"chłopiec",-0.399334546129846,0.0115172930638015,84
"Z19121",606,19,"dziewczynka",-0.782764772282577,0.0561379504123121,87
"Z19122",580,19,"chłopiec",-0.599906863352845,0.00442457368538958,83
"Z19123",590,19,"dziewczynka",-1.03175178279348,0.0734441450968422,85
"Z19124",592,19,"chłopiec",-0.79885583603377,0.0158895261049029,85
"Z19125",592,19,"dziewczynka",-0.600718545305197,0.0119716040586502,85
"Z20001",611,20,"chłopiec",0.199999997863487,2.06759444714491e-05,88
"Z20002",637,20,"dziewczynka",-0.601285070710955,0.0159822752058644,91
"Z20003",610,20,"chłopiec",-0.942068240619182,0.0908206294368485,88
"Z20004",635,20,"chłopiec",-0.610742244298392,0.0450894793711017,91
"Z20005",611,20,"dziewczynka",0.932035914943855,0.0947296161797424,88
"Z20006",637,20,"chłopiec",-1.68748600564993,0.128215583253551,91
"Z20007",626,20,"dziewczynka",-0.988013930325107,0.0490037377374468,90
"Z20008",619,20,"chłopiec",-1.01095177823523,0.0472605620473738,89
"Z20009",613,20,"dziewczynka",-1.93435000824617,0.157225788598643,88
"Z20010",612,20,"dziewczynka",-0.605228508756384,0.0319120850896162,88
"Z20011",634,20,"chłopiec",-0.200000048801774,0.000100957663382382,91
"Z20012",611,20,"dziewczynka",-1.85103516229291,0.146919868775096,88
"Z20013",637,20,"chłopiec",-0.800149993497373,0.0106825243100079,91
"Z20014",628,20,"chłopiec",-0.785971571176693,0.0510956706757974,90
"Z20015",612,20,"chłopiec",-1.19276349270612,0.0612386253879453,88
"Z20016",621,20,"chłopiec",-1.43474981485675,0.0971263229260848,89
"Z20017",614,20,"dziewczynka",-1.9200608469851,0.155425800788013,88
"Z20018",615,20,"chłopiec",-0.599667408701217,0.00816588375103648,88
"Z20019",617,20,"chłopiec",-0.786367456021978,0.0504242391974854,89
"Z20020",610,20,"chłopiec",-1.92046776525294,0.155477016670594,88
"Z20021",624,20,"dziewczynka",-0.827388052788032,0.0687645307974967,90
"Z20022",619,20,"dziewczynka",-1.33278718159099,0.102050144855075,89
"Z20023",615,20,"chłopiec",-1.46304274502363,0.105257247943069,88
"Z20024",620,20,"dziewczynka",-0.40028352566088,0.00752495632201045,89
"Z20025",628,20,"chłopiec",-1.77867645049178,0.138963098273976,90
"Z20026",609,20,"dziewczynka",-0.200002407476194,0.000693900854340267,87
"Z20027",628,20,"chłopiec",-1.04910653971149,0.0863077783981348,90
"Z20028",633,20,"chłopiec",-2.60125792990311,0.249616646513342,91
"Z20029",638,21,"dziewczynka",-1.25362090674407,0.0913538182304401,92
"Z20030",609,19,"dziewczynka",-0.199999970882998,8.07574985981331e-05,87
"Z20031",622,20,"dziewczynka",-1.0090643131095,0.0439070295168866,89
"Z20032",610,20,"dziewczynka",-0.830971159670557,0.0723603340399837,88
"Z20033",631,20,"dziewczynka",-1.19498759551322,0.0603680369621758,91
"Z20034",616,20,"dziewczynka",-0.833709705818357,0.0748770864972782,88
"Z20035",612,20,"chłopiec",-1.00393033637039,0.0341903083955229,88
"Z20036",620,20,"chłopiec",-1.55867004825207,0.116048117709156,89
"Z20037",623,20,"dziewczynka",-0.199998870650927,0.000475276365012163,89
"Z20038",609,19,"chłopiec",-1.13831409842456,0.0938963813714656,87
"Z20040",622,20,"chłopiec",-0.199858885743437,0.00531064386224218,89
"Z20041",617,20,"dziewczynka",-1.80992328696716,0.14226349118131,89
"Z20042",618,20,"chłopiec",-0.831088271214116,0.0724718648973196,89
"Z20043",616,20,"chłopiec",-0.350311390495591,0.0864220110106128,88
"Z20044",617,20,"chłopiec",-1.5189879922983,0.114581247146066,89
"Z20045",610,20,"chłopiec",-1.92751694758173,0.156364718330486,88
"Z20046",636,20,"dziewczynka",-0.600139928193625,0.00534906348995517,91
"Z20047",609,20,"dziewczynka",-2.56922504817886,0.244768534292165,87
"Z20048",618,20,"chłopiec",-2.2196695922821,0.194438528100128,89
"Z20050",625,20,"chłopiec",-0.599967530110781,0.00297930634085622,90
"Z20051",623,20,"dziewczynka",-2.61886505916523,0.252297006915705,89
"Z20052",624,20,"dziewczynka",-1.45222284765758,0.102264316005603,90
"Z20053",624,20,"dziewczynka",-0.201160681576659,0.0151917455754091,90
"Z20054",616,20,"dziewczynka",-0.26137833646402,0.0922408104135947,88
"Z20055",614,20,"chłopiec",-1.29422250709768,0.102943254056764,88
"Z20056",609,20,"chłopiec",-0.595008832960099,0.0311983831735215,87
"Z20057",615,20,"chłopiec",1.19992610180622,0.00640026219307462,88
"Z20058",617,20,"dziewczynka",-0.930448006003284,0.0953187792878006,89
"Z20060",626,20,"chłopiec",-0.800163839384646,0.0107176892220148,90
"Z20061",612,20,"dziewczynka",-0.648324672837169,0.0856135117274416,88
"Z20062",613,20,"chłopiec",-0.200000255228811,0.00022611960680025,88
"Z20063",621,20,"dziewczynka",0.399994180042004,0.00107886872582725,89
"Z20064",633,20,"chłopiec",-1.0125490722753,0.0499398766529056,91
"Z20065",625,20,"dziewczynka",-0.199999241906386,0.000389418254277107,90
"Z20066",622,20,"chłopiec",0.399999981998677,6.00027507420315e-05,89
"Z20067",609,19,"chłopiec",0.186606874366095,0.0499924925617378,87
"Z20068",622,20,"dziewczynka",0.20000000013228,5.42191832120044e-06,89
"Z20069",624,20,"chłopiec",1.75926995567684e-06,0.000593170217455429,90
"Z20070",622,20,"dziewczynka",-0.833271101387629,0.074486487050535,89
"Z20071",630,20,"dziewczynka",-0.200095863267353,0.004377609385201,90
"Z20072",618,20,"dziewczynka",0.602200625048691,0.0208634191620316,89
"Z20073",629,20,"chłopiec",-0.781938706065366,0.0573362470468006,90
"Z20074",618,20,"dziewczynka",-2.17757180656948,0.188714360752484,89
"Z20075",627,20,"dziewczynka",-0.794208305796419,0.0336117200218891,90
"Z20076",636,20,"dziewczynka",-0.802743182363408,0.0234907715690053,91
"Z20077",623,20,"dziewczynka",-2.0319037104267,0.169563297719711,89
"Z20078",616,20,"dziewczynka",-1.41454870041929,0.0921882439418926,88
"Z20079",627,20,"dziewczynka",-0.400075691937142,0.0038901789744326,90
"Z20080",627,20,"dziewczynka",-1.85026115874833,0.146828437276041,90
"Z20081",629,20,"chłopiec",-1.00709747637764,0.0402161626114081,90
"Z20082",611,20,"dziewczynka",-1.14826927402236,0.089744745549229,88
"Z20083",622,20,"chłopiec",-0.810844556492785,0.0453194519971053,89
"Z20084",612,20,"dziewczynka",-1.23857367309311,0.0829903620443175,88
"Z20085",620,20,"dziewczynka",-0.599468535156011,0.010304458570204,89
"Z20086",637,20,"chłopiec",-2.73110693822858,0.269632625550984,91
"Z20087",609,19,"chłopiec",0.199999999646755,8.47361114968566e-06,87
"Z20088",626,20,"chłopiec",-0.600826364427953,0.0128335474349598,90
"Z20089",623,20,"dziewczynka",-0.200000090726906,0.000135578046107653,89
"Z20091",610,20,"chłopiec",-0.797190076570976,0.0237599554932909,88
"Z20092",628,20,"dziewczynka",-0.991026107620077,0.0437358483647555,90
"Z20093",618,20,"chłopiec",-0.37452718753844,0.066676070066399,89
"Z20094",615,20,"dziewczynka",-1.01247105295565,0.0498123580029263,88
"Z20095",619,20,"chłopiec",-3.3052558995531,0.36363952338697,89
"Z20096",620,20,"dziewczynka",-2.27449185465106,0.202004326003855,89
"Z20098",610,20,"dziewczynka",-0.78607748294086,0.050917207097491,88
"Z20099",628,20,"chłopiec",6.47922105345363e-08,0.000113836419411564,90
"Z20100",625,20,"dziewczynka",-0.199674129812045,0.00806646429840025,90
"Z20101",628,20,"chłopiec",-2.71272730805823e-05,0.00232910255846969,90
"Z20102",618,20,"chłopiec",-1.58700063101739,0.116754578349101,89
"Z20103",623,20,"chłopiec",0.199999999382199,1.11455399012701e-05,89
"Z20104",621,20,"dziewczynka",-2.48135643511756,0.231663312029009,89
"Z20105",609,19,"dziewczynka",-0.898441696904043,0.1000130867598,87
"Z20107",629,20,"chłopiec",-3.15165967941685,0.337794178254191,90
"Z20108",628,20,"chłopiec",-0.198059035481294,0.0196067733319116,90
"Z20109",615,20,"chłopiec",-0.599761661551532,0.00692768916565508,88
"Z20110",633,20,"dziewczynka",0.400009904657597,0.0014074208387104,91
"Z20111",631,20,"chłopiec",-2.03678397680181,0.170187058366331,91
"Z20112",625,20,"dziewczynka",-0.749262714101573,0.0870259718315714,90
"Z20113",632,20,"chłopiec",-1.32575967610065,0.102925784454601,91
"Z20114",633,20,"dziewczynka",-1.30387955836805,0.103678837217835,91
"Z20115",624,20,"dziewczynka",0.600000002283673,2.4329008159447e-05,90
"Z20116",617,20,"dziewczynka",-3.04267089530091,0.319718531135515,89
"Z20117",631,20,"chłopiec",-0.390553062412526,0.0424280908571901,91
"Z20118",621,20,"dziewczynka",-0.400081231916689,0.00402995807283991,89
"Z20119",616,20,"chłopiec",-0.0663896455352894,0.0941825040692618,88
"Z20120",613,20,"dziewczynka",0.00988046427565666,0.0433413114802587,88
"Z20121",631,20,"chłopiec",-1.29769732432208,0.103288531009574,91
"Z20122",637,20,"dziewczynka",-0.597776308400321,0.0209722151433225,91
"Z20123",610,20,"chłopiec",-1.46988673875577,0.106983052991245,88
"Z20124",626,20,"dziewczynka",-1.10727316748193,0.100332724889062,90
"Z20125",609,19,"dziewczynka",-0.196832317403427,0.0249700281595437,87
"Z20126",630,20,"dziewczynka",0.59999995724905,9.25120303554071e-05,90
"Z20127",624,20,"chłopiec",-1.83727637861764,0.145315152776086,90
"Z20128",636,20,"dziewczynka",-0.440226686797856,0.0801695144867518,91
"Z20129",623,20,"dziewczynka",-1.59686492768363,0.117242178510266,89
"Z20130",611,20,"chłopiec",-0.406076308363528,0.0343269596613449,88
"Z20131",619,20,"chłopiec",-3.22829801764806,0.350640772029518,89
"Z20133",631,20,"dziewczynka",-1.6316525068413,0.120416997989374,91
"Z20135",633,20,"dziewczynka",-0.969374486625486,0.0723576788133087,91
"Z20136",626,20,"chłopiec",-1.88930291825811,0.151574172581776,90
"Z20137",615,20,"dziewczynka",-1.17936663208813,0.0700013605568889,88
"Z20138",638,20,"dziewczynka",0.510056048515679,0.0994930946762165,92
"Z20139",611,20,"dziewczynka",-0.843199566753256,0.0823089569304417,88
"Z20141",632,20,"chłopiec",-1.0012863693358,0.0304370004482346,91
"Z21001",668,21,"dziewczynka",-0.976455530819534,0.0649820204839294,96
"Z21002",668,21,"dziewczynka",0.400005107533769,0.00101068326741094,96
"Z21003",662,21,"chłopiec",-0.399985395743119,0.00171025193698207,95
"Z21004",639,21,"chłopiec",-1.06055602789895,0.0921174121112068,92
"Z21005",667,21,"chłopiec",-0.796444119847835,0.0265848441722054,96
"Z21006",658,21,"dziewczynka",-0.199997238441391,0.000743176896886975,94
"Z21007",640,21,"dziewczynka",-0.599905377216596,0.00445639520449347,92
"Z21008",640,21,"chłopiec",-2.13514964758933,0.183025441692421,92
"Z21009",643,21,"dziewczynka",7.80191797763594e-10,1.33672884801072e-05,92
"Z21010",642,21,"chłopiec",-1.34752186580248,0.0994182393716716,92
"Z21011",644,21,"dziewczynka",-1.76687232838334,0.137732071479592,92
"Z21012",643,21,"dziewczynka",-0.242421445662349,0.0817600763233783,92
"Z21013",663,21,"dziewczynka",-1.64361557557585,0.12195356366957,95
"Z21014",640,21,"chłopiec",-1.0047034662855,0.0356159860112046,92
"Z21015",640,21,"dziewczynka",-2.35277153524305,0.213023318909256,92
"Z21016",662,21,"dziewczynka",-0.199992447932825,0.00122896674277187,95
"Z21018",647,21,"chłopiec",-2.46153886695663,0.228747985957097,93
"Z21019",648,21,"dziewczynka",-1.01009916884876,0.0457706485315483,93
