"a","b","position","category","number.ws"
3.14712193233705,-0.203809402833168,"koc.kołdra","Z09.przedmioty_domowego_użytku",244
3.34843541526658,0.478454912611166,"koszyk","Z09.przedmioty_domowego_użytku",245
3.58551802760787,-0.248625012963943,"kubek","Z09.przedmioty_domowego_użytku",246
2.69867044166669,-0.0442918944079346,"lampa","Z09.przedmioty_domowego_użytku",247
3.26541806481459,0.431884211976955,"lekarstwa.tabletki","Z09.przedmioty_domowego_użytku",248
3.98363498422306,0.210675218561285,"lustro","Z09.przedmioty_domowego_użytku",249
4.06991156262782,-0.188998408796223,"łyżka","Z09.przedmioty_domowego_użytku",250
2.32140643695427,0.52939028291097,"miotła","Z09.przedmioty_domowego_użytku",251
3.24477117416716,0.0882777253688113,"miska","Z09.przedmioty_domowego_użytku",252
3.01861474706446,0.487825480492817,"młotek","Z09.przedmioty_domowego_użytku",253
3.59869514254919,-0.0290637592646881,"mydło","Z09.przedmioty_domowego_użytku",254
2.51594180058125,0.918329790064199,"nici","Z09.przedmioty_domowego_użytku",255
2.96802225163307,-0.154593016958026,"nocnik","Z09.przedmioty_domowego_użytku",256
3.4294288989047,0.260603472061601,"nożyczki","Z09.przedmioty_domowego_użytku",257
2.77431255987369,0.00597517639889406,"nóż","Z09.przedmioty_domowego_użytku",258
3.57175893245217,0.544075721072636,"obraz","Z09.przedmioty_domowego_użytku",259
3.35136071396965,-0.0926773127808345,"okulary","Z09.przedmioty_domowego_użytku",260
3.32328717288903,0.176705856135522,"pieniądze","Z09.przedmioty_domowego_użytku",261
3.75825314746383,-0.0246581011172823,"poduszka","Z09.przedmioty_domowego_użytku",262
4.50749092864206,0.439025980934597,"pudełko","Z09.przedmioty_domowego_użytku",263
2.63683202771299,0.414292650453121,"radio","Z09.przedmioty_domowego_użytku",264
4.28084422630201,0.156232393066364,"ręcznik","Z09.przedmioty_domowego_użytku",265
3.85287807871802,0.655216814807762,"słoik","Z09.przedmioty_domowego_użytku",266
3.3802139181559,0.239402947074956,"syrop","Z09.przedmioty_domowego_użytku",267
3.18498164176242,0.102328768115906,"szczoteczka.do.zębów","Z09.przedmioty_domowego_użytku",268
3.271168986726,0.326053189093154,"szczotka","Z09.przedmioty_domowego_użytku",269
3.454526731666,0.249570355518148,"szklanka","Z09.przedmioty_domowego_użytku",270
3.4843996835462,0.543779617137834,"szmata.ścierka","Z09.przedmioty_domowego_użytku",271
3.55859601902008,0.743142836408356,"sznurek","Z09.przedmioty_domowego_użytku",272
3.31690746697332,-0.0563833493778214,"śmieci","Z09.przedmioty_domowego_użytku",273
3.86942435104972,0.0603422819573895,"talerz","Z09.przedmioty_domowego_użytku",274
2.61665235973741,-0.472971343707415,"telefon.komórka","Z09.przedmioty_domowego_użytku",275
3.03696950351515,0.728363203863141,"termometr","Z09.przedmioty_domowego_użytku",276
3.77320670851267,0.242522197601852,"torebka","Z09.przedmioty_domowego_użytku",277
4.02438621236624,0.152891189866914,"widelec","Z09.przedmioty_domowego_użytku",278
2.66129872055948,0.788141962261712,"zapałki","Z09.przedmioty_domowego_użytku",279
3.72606320843831,0.26434957407502,"zdjęcie.fotografia","Z09.przedmioty_domowego_użytku",280
3.03337596285491,0.0629632483042289,"zegarek","Z09.przedmioty_domowego_użytku",281
2.91417040722396,0.570707316528397,"żelazko","Z09.przedmioty_domowego_użytku",282
2.75749855214514,0.478006358893289,"bałwan","Z10.na_dworze",283
2.94496318025815,0.275298221818312,"błoto","Z10.na_dworze",284
2.9146814370899,0.0478329157867024,"burza","Z10.na_dworze",285
3.52125519581035,0.204451047110708,"chmura","Z10.na_dworze",286
3.18930565632346,-0.49543747635189,"deszcz","Z10.na_dworze",287
3.18589376903364,0.590130989284195,"drabina","Z10.na_dworze",288
3.35462119186713,0.150427272431598,"droga","Z10.na_dworze",289
4.01131126008062,-0.220375992968642,"drzewo","Z10.na_dworze",290
2.9816482263888,0.955093502940325,"gałąź","Z10.na_dworze",291
3.4848388028973,0.281766547756047,"gwiazda","Z10.na_dworze",292
2.5379389132634,-0.288451862003235,"huśtawka","Z10.na_dworze",293
4.31688696794461,0.0574684020139014,"kamień","Z10.na_dworze",294
3.25883975357924,0.0668373600068131,"kijek.patyk","Z10.na_dworze",295
3.11039846151658,0.215534177700775,"księżyc","Z10.na_dworze",296
3.62192132490531,-0.304467952498207,"kwiatek","Z10.na_dworze",297
3.79444850537618,0.0831085020065976,"listek","Z10.na_dworze",298
2.74026472641201,0.592964527875804,"most","Z10.na_dworze",299
2.54740997817814,1.01194585973479,"mróz","Z10.na_dworze",300
3.19320640547521,0.0120350087666923,"niebo","Z10.na_dworze",301
2.67766068715355,0.269813889500327,"ogień","Z10.na_dworze",302
4.0874084637948,-0.0678710221966268,"piasek.piaskownica","Z10.na_dworze",303
3.13914814988035,0.522550548970636,"płot","Z10.na_dworze",304
3.37462622622919,0.49405734275493,"sanki","Z10.na_dworze",305
3.83614179688318,-0.130375325233481,"słońce","Z10.na_dworze",306
3.43300877235496,0.350783333812002,"śnieg","Z10.na_dworze",307
4.337364142878,-0.0488651379207063,"trawa","Z10.na_dworze",308
3.3564337624465,0.345400101721632,"ulica","Z10.na_dworze",309
3.70622974415053,0.201680791040876,"wiatr","Z10.na_dworze",310
3.20018578159539,-0.519542106988768,"woda","Z10.na_dworze",311
3.3418836860131,0.472161173477777,"ziemia","Z10.na_dworze",312
2.62380389051277,0.855264338173163,"apteka","Z11.miejsca_gdzie_można_pójść",313
3.08838745821571,-0.864523921892274,"dom","Z11.miejsca_gdzie_można_pójść",314
2.11137681905457,0.915800192634106,"góry","Z11.miejsca_gdzie_można_pójść",315
2.97217846819767,0.602223225448619,"imieniny.urodziny","Z11.miejsca_gdzie_można_pójść",316
2.50935872771041,0.282576157104695,"kościół","Z11.miejsca_gdzie_można_pójść",317
2.45023430550716,0.029551332277498,"las","Z11.miejsca_gdzie_można_pójść",318
2.68987595529263,0.735493773591305,"miasto","Z11.miejsca_gdzie_można_pójść",319
2.33860074188778,0.579985314221345,"morze","Z11.miejsca_gdzie_można_pójść",320
2.45674417911548,-0.174018463159592,"na.dwór.na.pole","Z11.miejsca_gdzie_można_pójść",321
2.94301798992226,0.470066055609349,"park.ogród","Z11.miejsca_gdzie_można_pójść",322
2.49983627020755,1.01005057010821,"poczta","Z11.miejsca_gdzie_można_pójść",323
2.41781664587696,0.412715032939699,"podwórko","Z11.miejsca_gdzie_można_pójść",324
2.74646664211955,0.00908533448315839,"praca","Z11.miejsca_gdzie_można_pójść",325
2.78986935938768,0.751827639439114,"rzeka","Z11.miejsca_gdzie_można_pójść",326
3.60986717383106,-0.245399378299423,"sklep","Z11.miejsca_gdzie_można_pójść",327
3.08116106474012,-0.187519124781509,"spacer","Z11.miejsca_gdzie_można_pójść",328
2.98946289096705,0.0584674255864708,"szkoła.przedszkole","Z11.miejsca_gdzie_można_pójść",329
1.97771399068369,0.580902083102048,"zoo","Z11.miejsca_gdzie_można_pójść",330
1.93948471102404,-2.23930821185312,"babcia","Z12.osoby",331
1.7648548655798,0.482965393271271,"brat","Z12.osoby",332
3.23036557698101,0.00133001145912519,"chłopiec","Z12.osoby",333
2.16188548498161,-1.07180428261114,"ciocia","Z12.osoby",334
2.65201559859271,0.662719887195175,"córeczka","Z12.osoby",335
3.89365185799611,0.0692525294508859,"doktor.lekarz","Z12.osoby",336
